index,store_ID_x,store_ID_y,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
504450,716,716,6,07/03/2015,493,1,0,0,0,5857
405306,106,106,3,14/01/2015,894,1,1,0,0,9405
660165,956,956,6,02/08/2014,319,1,0,0,0,2532
682242,90,90,4,29/05/2014,0,0,0,a,0,0
116140,693,693,7,25/05/2014,0,0,0,0,0,0
624098,212,212,6,24/01/2015,248,1,0,0,0,2872
266344,913,913,3,01/01/2014,0,0,0,a,1,0
385664,636,636,6,28/02/2015,699,1,0,0,0,5486
65487,661,661,5,10/10/2014,673,1,1,0,0,8505
471062,648,648,4,02/05/2013,784,1,1,0,0,8583
419689,948,948,4,18/12/2014,1988,1,1,0,0,8964
217411,384,384,4,11/06/2015,1000,1,0,0,0,8179
34243,1014,1014,2,06/01/2015,1885,1,1,0,1,19028
571472,711,711,3,20/11/2013,495,1,1,0,0,7591
549344,1067,1067,7,08/09/2013,0,0,0,0,0,0
429481,80,80,6,24/05/2014,638,1,0,0,0,7887
312688,750,750,4,20/02/2014,403,1,1,0,0,5014
458841,115,115,3,29/05/2013,593,1,1,0,1,8482
77187,1042,1042,3,02/01/2013,548,1,0,0,1,3628
184485,158,158,6,02/11/2013,726,1,0,0,0,10995
153473,89,89,3,16/10/2013,571,1,0,0,0,4767
196272,643,643,2,11/06/2013,977,1,0,0,0,7650
531564,1088,1088,6,05/04/2014,298,1,0,0,0,2948
307540,1083,1083,7,02/02/2014,0,0,0,0,0,0
562349,400,400,5,22/03/2013,1155,1,1,0,0,8817
136805,800,800,2,10/12/2013,475,1,0,0,0,5229
464922,176,176,3,12/06/2013,607,1,0,0,0,4588
411055,638,638,3,04/09/2013,432,1,0,0,1,4959
94959,901,901,2,02/09/2014,803,1,1,0,0,8875
106676,959,959,4,06/02/2014,740,1,1,0,1,7104
225519,687,687,7,27/01/2013,0,0,0,0,0,0
364251,228,228,2,14/10/2014,502,1,0,0,1,6141
589769,826,826,3,13/11/2013,685,1,0,0,0,7238
301307,803,803,6,04/07/2015,443,1,0,0,0,5041
194666,1033,1033,7,22/09/2013,0,0,0,0,0,0
284611,248,248,3,29/01/2014,874,1,0,0,0,6583
177655,1089,1089,6,04/07/2015,908,1,0,0,0,9649
60503,689,689,3,26/02/2014,576,1,0,0,0,5118
127194,409,409,7,07/04/2013,0,0,0,0,0,0
278767,710,710,7,26/07/2015,0,0,0,0,0,0
190184,432,432,2,09/07/2013,1597,1,0,0,1,10130
159204,435,435,5,17/05/2013,448,1,1,0,0,3816
44356,530,530,2,23/12/2014,694,1,0,0,1,5720
361782,70,70,3,15/10/2014,531,1,0,0,0,5103
509624,461,461,7,07/12/2014,0,0,0,0,0,0
173705,763,763,6,05/04/2014,580,1,0,0,0,5422
298596,995,995,2,11/03/2014,631,1,0,0,0,6569
33481,125,125,2,26/08/2014,1561,1,0,0,0,9885
102050,808,808,7,06/10/2013,0,0,0,0,0,0
11660,55,55,3,01/01/2014,0,0,0,a,1,0
395683,971,971,3,18/12/2013,1339,1,1,0,0,12675
390855,258,258,2,23/06/2015,487,1,0,0,0,4896
696426,961,961,5,13/09/2013,785,1,1,0,0,7192
494831,218,218,4,30/05/2013,0,0,1,a,1,0
558049,676,676,3,01/04/2015,1897,1,1,0,1,9621
155617,545,545,5,29/11/2013,1040,1,0,0,0,10467
469573,855,855,5,31/05/2013,767,1,1,0,1,8978
378764,210,210,3,03/12/2014,362,1,1,0,0,3765
665178,476,476,4,07/02/2013,685,1,1,0,1,6230
49601,1082,1082,4,26/09/2013,1037,1,1,0,0,7000
634207,339,339,1,29/12/2014,740,1,0,0,1,5677
249831,236,236,1,24/03/2014,881,1,0,0,0,6512
420782,371,371,5,22/08/2014,541,1,1,0,1,6742
223578,422,422,2,25/03/2014,402,1,0,0,0,3799
113519,154,154,4,02/05/2013,850,1,1,0,0,9813
672484,326,326,1,14/10/2013,351,1,0,0,1,3524
308325,652,652,1,06/05/2013,603,1,0,0,0,5076
155493,469,469,6,25/04/2015,1343,1,0,0,0,9952
284339,1050,1050,3,24/04/2013,416,1,1,0,0,6374
400882,555,555,3,12/03/2014,319,1,0,0,0,3042
42923,779,779,2,26/03/2013,957,1,1,0,0,10369
98228,706,706,3,01/01/2014,0,0,0,a,1,0
299633,843,843,4,04/04/2013,1127,1,0,0,1,8420
180526,245,245,3,21/05/2014,1180,1,1,0,0,9672
420224,454,454,3,01/07/2015,968,1,1,0,0,8195
162689,745,745,2,07/10/2014,820,1,1,0,0,9551
466966,811,811,3,13/11/2013,572,1,0,0,0,3185
332340,972,972,6,27/12/2014,239,1,0,0,0,2001
349697,1017,1017,6,06/06/2015,650,1,0,0,0,5042
256325,626,626,4,26/06/2014,674,1,0,0,0,7406
505782,237,237,3,16/10/2013,592,1,0,0,0,4210
271300,228,228,1,02/09/2013,626,1,0,0,1,8308
298389,608,608,1,06/07/2015,867,1,0,0,0,7510
385075,479,479,4,16/05/2013,1259,1,1,0,1,9968
38101,1089,1089,4,18/04/2013,849,1,0,0,0,8176
55889,1007,1007,4,18/06/2015,805,1,1,0,0,7080
34620,21,21,2,27/01/2015,543,1,1,0,0,6058
380846,514,514,5,22/02/2013,575,1,1,0,0,5552
87837,1090,1090,4,16/01/2014,678,1,0,0,0,4696
297854,180,180,4,06/11/2014,933,1,1,0,0,8364
463083,886,886,4,20/02/2014,701,1,1,0,0,7499
356905,956,956,4,25/04/2013,560,1,1,0,0,4311
651728,387,387,5,22/08/2014,1118,1,1,0,0,8287
368026,246,246,7,19/05/2013,0,0,0,0,0,0
295984,801,801,6,04/04/2015,764,1,0,0,0,7456
350463,519,519,1,07/01/2013,637,1,1,0,0,6914
529409,889,889,4,29/05/2014,0,0,0,a,0,0
343434,102,102,7,01/06/2014,0,0,0,0,0,0
130982,931,931,6,20/06/2015,403,1,0,0,0,2999
512715,255,255,7,24/03/2013,0,0,0,0,0,0
170814,718,718,1,25/08/2014,713,1,0,0,1,6583
30954,944,944,6,14/12/2013,2187,1,0,0,0,15811
635445,96,96,2,07/05/2013,576,1,0,0,0,4698
488580,952,952,3,20/02/2013,464,1,1,0,0,6180
474638,554,554,1,23/12/2013,689,1,0,0,1,6928
548360,1112,1112,3,08/04/2015,688,1,0,0,1,7223
518463,208,208,2,23/04/2013,409,1,1,0,0,3150
638812,841,841,5,04/10/2013,538,1,0,0,0,3692
2815,15,15,3,09/01/2013,608,1,1,0,0,6777
69615,174,174,1,17/03/2014,471,1,1,0,0,5986
639098,751,751,3,15/10/2014,496,1,0,0,1,3171
52669,823,823,5,29/03/2013,0,0,1,b,1,0
329387,867,867,6,01/02/2014,351,1,0,0,0,3977
211462,47,47,3,18/02/2015,1114,1,1,0,0,8820
195242,703,703,3,06/02/2013,410,1,1,0,0,3849
148498,812,812,2,16/04/2013,739,1,0,0,0,5301
588317,943,943,5,30/05/2014,747,1,0,0,0,9184
306813,726,726,2,28/07/2015,1133,1,1,0,1,14449
622458,214,214,2,29/01/2013,496,1,0,0,0,5993
632638,403,403,7,10/11/2013,0,0,0,0,0,0
687154,1088,1088,6,21/09/2013,294,1,0,0,0,2901
294568,337,337,4,05/02/2015,376,1,1,0,0,5687
486467,778,778,6,08/03/2014,696,1,0,0,0,4633
272538,299,299,7,26/10/2014,351,1,0,0,0,3126
34557,401,401,7,25/01/2015,0,0,0,0,0,0
617396,899,899,3,27/08/2014,492,1,0,0,1,3827
676474,802,802,5,16/01/2015,549,1,1,0,0,7618
199982,772,772,3,03/12/2014,528,1,1,0,0,4418
587912,1083,1083,3,30/07/2014,429,1,1,0,1,6799
461818,1027,1027,4,07/05/2015,1719,1,1,0,0,14089
507175,630,630,7,12/10/2014,0,0,0,0,0,0
340237,620,620,5,16/05/2014,678,1,0,0,0,7109
480307,953,953,5,27/09/2013,588,1,1,0,0,5954
479345,347,347,3,12/03/2014,319,1,0,0,0,3400
698588,133,133,1,02/02/2015,1045,1,1,0,1,10220
420385,421,421,5,30/08/2013,1252,1,1,0,0,13243
243828,343,343,3,09/07/2014,606,1,0,0,1,5871
578730,168,168,5,10/10/2014,847,1,1,0,0,8677
117880,706,706,1,17/02/2014,617,1,1,0,0,7250
427745,748,748,1,20/04/2015,398,1,0,0,0,4100
222057,679,679,6,24/08/2013,804,1,0,0,0,6572
575862,460,460,3,10/07/2013,340,1,0,0,0,3084
537967,1023,1023,6,04/01/2014,641,1,0,0,0,5541
442149,708,708,4,11/12/2014,571,1,0,0,0,5680
647955,378,378,2,09/06/2015,996,1,0,0,0,6313
158760,10,10,7,20/01/2013,0,0,0,0,0,0
638737,911,911,7,14/04/2013,0,0,0,0,0,0
90747,445,445,6,29/03/2014,2201,1,0,0,0,12123
218634,286,286,3,11/06/2014,423,1,0,0,0,4297
369951,610,610,4,01/08/2013,512,1,1,0,1,4103
366298,560,560,6,22/03/2014,1879,1,0,0,0,14041
596144,881,881,2,28/07/2015,608,1,1,0,1,4632
629585,370,370,3,06/11/2013,593,1,1,0,0,7498
255413,571,571,7,20/04/2014,0,0,0,0,0,0
476925,606,606,2,04/11/2014,700,1,1,0,0,6480
68166,714,714,4,03/01/2013,235,1,0,0,1,2906
646014,757,757,6,14/02/2015,504,1,0,0,0,6251
166105,569,569,1,06/07/2015,755,1,0,0,0,5324
512238,288,288,5,18/01/2013,351,1,0,0,0,4480
547290,17,17,2,23/09/2014,764,1,0,0,0,5259
114112,242,242,7,05/05/2013,0,0,0,0,0,0
661105,526,526,2,31/03/2015,1815,1,1,0,1,17114
691115,256,256,6,15/03/2014,1133,1,0,0,0,7780
435453,286,286,6,16/05/2015,133,1,0,0,0,1379
469647,433,433,4,05/09/2013,649,1,0,0,0,5090
336517,34,34,6,31/01/2015,972,1,0,0,0,8464
498085,790,790,1,11/05/2015,625,1,0,0,0,5833
6588,1027,1027,2,14/04/2015,1880,1,1,0,0,16402
380741,897,897,6,21/06/2014,369,1,0,0,0,2842
275971,427,427,5,15/05/2015,791,1,0,0,0,6853
36562,642,642,4,16/10/2014,338,1,0,0,1,2164
454121,677,677,7,24/05/2015,0,0,0,0,0,0
575097,76,76,6,29/03/2014,925,1,0,0,0,8349
447807,970,970,1,24/11/2014,545,1,1,0,0,4766
574260,582,582,3,01/07/2015,930,1,1,0,0,8152
609177,36,36,1,31/03/2014,1285,1,1,0,0,11182
492144,371,371,3,27/11/2013,444,1,0,0,0,5523
511235,322,322,6,20/07/2013,223,1,0,0,0,2060
184615,228,228,6,08/03/2014,598,1,0,0,0,7208
330403,307,307,6,22/06/2013,172,1,0,0,0,1359
653317,234,234,5,19/09/2014,974,1,1,0,0,11353
246128,428,428,3,12/02/2014,392,1,0,0,0,4573
599278,210,210,7,29/06/2014,0,0,0,0,0,0
414113,431,431,4,13/02/2014,945,1,0,0,0,8276
45935,699,699,6,15/03/2014,908,1,0,0,0,7509
241383,1024,1024,3,05/03/2014,762,1,1,0,0,6055
602865,138,138,2,24/12/2013,418,1,0,0,1,4689
617205,831,831,3,29/04/2015,1886,1,1,0,0,16943
131092,1079,1079,1,07/07/2014,625,1,0,0,0,7173
380861,357,357,6,25/10/2014,844,1,0,0,0,5851
515895,702,702,3,25/06/2014,291,1,0,0,0,3126
338068,958,958,2,13/08/2013,732,1,1,0,0,5602
258167,354,354,3,05/03/2014,685,1,1,0,0,8510
407606,346,346,1,20/07/2015,619,1,0,0,1,7957
556321,555,555,3,25/12/2013,0,0,0,c,1,0
551492,486,486,7,31/08/2014,0,0,0,0,0,0
587644,303,303,4,22/08/2013,576,1,0,0,1,4450
607099,352,352,5,10/05/2013,769,1,0,0,1,8007
269490,807,807,2,13/05/2014,873,1,0,0,0,7656
197116,150,150,7,19/05/2013,0,0,0,0,0,0
661145,683,683,2,12/05/2015,790,1,0,0,0,7421
672553,144,144,7,10/05/2015,0,0,0,0,0,0
313629,78,78,3,10/06/2015,429,1,0,0,0,3252
307895,579,579,3,22/05/2013,765,1,0,0,0,6620
501739,450,450,1,11/02/2013,1035,1,0,0,0,6571
219828,176,176,1,04/08/2014,823,1,1,0,1,7777
134982,703,703,1,23/02/2015,322,1,0,0,0,2513
388899,579,579,6,17/08/2013,851,1,0,0,0,6805
236544,526,526,3,23/01/2013,1510,1,1,0,0,11896
704952,417,417,5,24/10/2014,778,1,1,0,0,7000
197283,831,831,7,30/06/2013,0,0,0,0,0,0
409378,997,997,3,28/01/2015,426,1,1,0,0,5411
207218,788,788,1,20/07/2015,1764,1,0,0,1,17973
499535,20,20,1,05/01/2015,1019,1,1,0,1,11203
246159,281,281,3,17/12/2014,662,1,1,0,0,8314
684827,1031,1031,1,23/02/2015,338,1,0,0,0,3380
155689,4,4,6,16/11/2013,1454,1,0,0,0,10157
612296,384,384,1,14/04/2014,1257,1,1,0,0,13175
479489,11,11,5,13/02/2015,1093,1,0,0,0,7571
687780,870,870,1,21/10/2013,1009,1,1,0,0,7857
207879,229,229,1,14/01/2013,588,1,0,0,0,6132
281657,828,828,5,27/03/2015,565,1,0,0,0,5188
418138,273,273,5,24/07/2015,571,1,0,0,1,5545
215925,463,463,2,10/06/2014,716,1,0,0,1,4720
677878,414,414,1,26/08/2013,614,1,1,0,0,7567
522320,331,331,4,31/07/2014,886,1,1,0,1,7104
601711,323,323,2,24/09/2013,570,1,1,0,0,6820
114690,699,699,6,22/06/2013,973,1,0,0,0,7736
710611,468,468,2,13/08/2013,871,1,1,0,0,7621
588133,248,248,2,15/04/2014,1434,1,1,0,0,12539
501113,881,881,4,27/06/2013,465,1,0,0,0,2708
315049,16,16,3,18/06/2014,968,1,1,0,1,9138
289918,133,133,4,22/05/2014,750,1,1,0,0,6541
595255,1090,1090,1,11/03/2013,642,1,0,0,0,4423
333270,597,597,7,30/03/2014,0,0,0,0,0,0
96731,173,173,1,11/02/2013,1049,1,0,0,0,8057
54212,640,640,3,31/07/2013,1022,1,1,0,1,14519
685605,722,722,1,13/07/2015,1338,1,1,0,0,8576
625605,199,199,7,02/06/2013,0,0,0,0,0,0
468052,319,319,4,09/04/2015,733,1,0,0,1,6448
470494,2,2,5,31/01/2014,550,1,0,0,0,4608
381072,373,373,4,06/02/2014,298,1,1,0,0,4383
235850,255,255,4,26/03/2015,516,1,0,0,0,5077
619221,108,108,2,19/02/2013,721,1,1,0,0,9493
267951,214,214,3,28/05/2014,855,1,0,0,0,10506
630466,754,754,1,08/09/2014,821,1,0,0,0,6372
218715,397,397,7,23/02/2014,0,0,0,0,0,0
156990,391,391,7,18/08/2013,0,0,0,0,0,0
626402,592,592,1,22/12/2014,829,1,0,0,1,6911
566814,348,348,6,21/06/2014,635,1,0,0,0,7061
341794,157,157,3,16/10/2013,855,1,0,0,0,7934
373420,234,234,6,03/05/2014,1044,1,0,0,0,10413
229044,422,422,2,14/04/2015,432,1,1,0,1,4338
696697,931,931,7,09/02/2014,0,0,0,0,0,0
506339,158,158,7,24/11/2013,0,0,0,0,0,0
345429,489,489,1,09/02/2015,502,1,0,0,1,4991
502772,261,261,5,28/11/2014,1110,1,1,0,0,15611
491377,732,732,7,12/01/2014,0,0,0,0,0,0
67000,300,300,7,08/09/2013,0,0,0,0,0,0
603410,165,165,4,18/06/2015,396,1,1,0,0,3358
518245,753,753,4,21/03/2013,908,1,1,0,0,10267
241499,785,785,2,14/05/2013,516,1,1,0,0,7127
503235,2,2,2,28/04/2015,678,1,1,0,0,6861
476527,1051,1051,3,08/04/2015,1043,1,0,0,1,7102
596124,251,251,6,16/02/2013,2334,1,0,0,0,18766
191116,975,975,7,01/02/2015,0,0,0,0,0,0
161752,281,281,2,21/04/2015,406,1,0,0,0,4174
598558,620,620,1,03/06/2013,777,1,1,0,0,9020
360435,631,631,6,30/08/2014,678,1,0,0,0,5841
421364,604,604,1,24/06/2013,572,1,0,0,0,6984
35641,807,807,3,22/05/2013,873,1,0,0,0,8494
111535,545,545,1,05/01/2015,1370,1,1,0,1,16540
653872,341,341,2,17/06/2014,876,1,1,0,0,7193
250587,393,393,3,22/07/2015,438,1,0,0,1,4364
227148,505,505,6,12/01/2013,477,1,0,0,0,3298
662952,529,529,4,23/10/2014,687,1,1,0,1,6940
591597,782,782,5,14/06/2013,491,1,0,0,0,5197
301803,190,190,6,14/03/2015,598,1,0,0,0,6941
216082,680,680,2,13/01/2015,756,1,1,0,0,5191
139703,517,517,7,08/06/2014,0,0,0,0,0,0
262761,750,750,6,12/10/2013,418,1,0,0,0,4881
27909,732,732,5,18/04/2014,0,0,1,b,1,0
466873,383,383,6,04/10/2014,2496,1,0,0,0,20450
701477,741,741,5,22/08/2014,773,1,1,0,1,6452
308062,675,675,7,18/08/2013,0,0,0,0,0,0
635579,225,225,3,13/05/2015,660,1,0,0,0,5778
361091,117,117,4,23/07/2015,367,1,0,0,1,2598
277990,926,926,3,10/06/2015,439,1,0,0,0,5336
321892,29,29,2,19/11/2013,682,1,1,0,0,7579
282685,82,82,5,27/09/2013,910,1,1,0,0,8919
505966,780,780,3,07/01/2015,718,1,1,0,0,5896
536056,509,509,4,21/08/2014,486,1,1,0,1,6149
57691,622,622,6,03/08/2013,372,1,0,0,0,4094
55714,944,944,6,02/11/2013,1521,1,0,0,0,9800
670162,938,938,3,14/05/2014,859,1,0,0,0,7432
621752,681,681,4,21/08/2014,504,1,1,0,1,4015
549101,825,825,6,15/03/2014,479,1,0,0,0,4529
247836,71,71,5,20/12/2013,1253,1,1,0,0,15577
46601,719,719,6,08/06/2013,447,1,0,0,0,5064
87876,426,426,3,03/04/2013,606,1,0,0,1,4547
100633,208,208,7,10/03/2013,0,0,0,0,0,0
652606,819,819,4,18/09/2014,547,1,1,0,0,6219
410395,609,609,7,29/06/2014,0,0,0,0,0,0
91921,305,305,3,06/08/2014,482,1,1,0,1,5827
274949,100,100,2,09/04/2013,668,1,1,0,0,7670
672712,961,961,7,08/03/2015,0,0,0,0,0,0
96014,105,105,5,10/04/2015,469,1,0,0,1,4099
98651,666,666,2,08/01/2013,629,1,1,0,0,7002
686261,993,993,4,14/05/2015,0,0,0,a,0,0
403839,143,143,2,21/04/2015,453,1,0,0,0,4437
226647,370,370,1,30/03/2015,851,1,1,0,1,12956
610785,1082,1082,2,18/11/2014,1099,1,0,0,0,7049
456467,310,310,7,23/11/2014,0,0,0,0,0,0
660454,207,207,3,26/11/2014,1557,1,1,0,0,14455
168023,68,68,5,19/07/2013,1070,1,1,0,1,7220
354077,871,871,3,22/10/2014,432,1,1,0,1,5600
522909,657,657,3,02/04/2014,926,1,1,0,0,7621
207367,748,748,7,28/06/2015,0,0,0,0,0,0
605072,991,991,5,11/07/2014,482,1,0,0,1,4836
302795,858,858,4,26/09/2013,388,1,1,0,0,4613
415606,392,392,4,23/01/2014,698,1,1,0,0,6731
674136,643,643,2,26/02/2013,859,1,0,0,0,6206
167008,681,681,3,16/01/2013,330,1,0,0,0,1761
404519,843,843,7,26/01/2014,0,0,0,0,0,0
649181,828,828,2,05/02/2013,697,1,1,0,1,6478
13883,310,310,1,12/05/2014,658,1,0,0,0,6969
50992,554,554,6,02/11/2013,381,1,0,0,0,3892
632424,1010,1010,1,22/07/2013,667,1,0,0,1,6312
93271,848,848,6,01/03/2014,655,1,0,0,0,5843
684680,399,399,4,01/08/2013,650,1,1,0,1,6690
446635,392,392,4,09/01/2014,735,1,1,0,0,7340
645143,986,986,4,07/02/2013,1403,1,1,0,0,10703
693971,68,68,4,30/07/2015,976,1,1,0,1,7780
245807,300,300,3,08/01/2014,893,1,1,0,1,7221
303087,1096,1096,3,25/09/2013,576,1,1,0,0,4256
597865,164,164,7,14/07/2013,0,0,0,0,0,0
533007,529,529,1,18/02/2013,877,1,1,0,0,9551
406979,262,262,2,14/10/2014,2810,1,0,0,1,16372
60319,453,453,1,06/10/2014,1191,1,1,0,0,10563
66716,985,985,5,26/07/2013,665,1,0,0,1,7690
352227,94,94,5,10/05/2013,719,1,0,0,0,7778
646467,235,235,5,24/04/2015,452,1,0,0,0,4162
169153,899,899,2,15/01/2013,586,1,0,0,0,4698
513162,965,965,6,17/01/2015,791,1,0,0,0,7228
10642,442,442,1,17/02/2014,533,1,1,0,0,5571
642004,990,990,4,17/04/2014,843,1,1,0,0,10128
360868,198,198,3,03/07/2013,422,1,1,0,0,4156
426384,429,429,1,25/05/2015,0,0,0,a,0,0
210187,205,205,6,10/01/2015,807,1,0,0,0,5764
215170,955,955,6,10/08/2013,355,1,0,0,0,3128
509787,386,386,1,24/02/2014,550,1,0,0,0,6357
645781,699,699,7,02/02/2014,0,0,0,0,0,0
193290,647,647,4,02/01/2014,683,1,0,0,1,5374
544654,152,152,6,12/10/2013,388,1,0,0,0,3381
86325,145,145,2,13/01/2015,1321,1,1,0,0,9946
289710,907,907,6,09/05/2015,972,1,0,0,0,7696
60997,60,60,5,22/05/2015,816,1,1,0,0,9348
637856,197,197,4,23/05/2013,678,1,0,0,0,4964
407822,942,942,5,01/08/2014,523,1,1,0,1,7075
154180,776,776,6,29/03/2014,385,1,0,0,0,3353
225044,509,509,7,19/04/2015,0,0,0,0,0,0
560247,408,408,5,14/11/2014,444,1,1,0,0,4586
355178,253,253,2,18/11/2014,566,1,0,0,0,4232
380460,730,730,2,17/09/2013,1068,1,0,0,0,7931
276728,25,25,3,22/10/2014,1400,1,1,0,0,9587
58694,349,349,3,02/07/2014,875,1,1,0,0,8929
177400,485,485,3,14/01/2015,405,1,1,0,0,5003
516680,107,107,7,08/02/2015,0,0,0,0,0,0
583558,511,511,5,25/04/2014,770,1,0,0,0,5305
665753,464,464,1,16/09/2013,1135,1,0,0,0,8570
70668,438,438,1,29/04/2013,598,1,1,0,0,6359
642664,774,774,1,13/04/2015,901,1,1,0,1,7567
279452,828,828,1,15/12/2014,936,1,1,0,0,10647
292658,177,177,1,22/09/2014,541,1,0,0,0,3956
233199,746,746,6,10/05/2014,575,1,0,0,0,5962
453647,1059,1059,6,06/07/2013,871,1,0,0,0,6202
356675,939,939,5,08/11/2013,680,1,1,0,0,7759
515295,641,641,5,05/09/2014,586,1,1,0,0,6278
293412,605,605,5,06/02/2015,589,1,1,0,0,7837
328915,880,880,2,25/02/2014,794,1,0,0,0,6494
451092,1006,1006,2,29/04/2014,1016,1,1,0,0,9094
423896,33,33,6,02/05/2015,1135,1,0,0,0,11993
370894,738,738,4,18/04/2013,585,1,0,0,0,6083
504270,939,939,4,19/06/2014,0,0,1,a,0,0
310594,981,981,1,08/04/2013,998,1,1,0,0,10394
289565,872,872,7,09/11/2014,0,0,0,0,0,0
627667,298,298,3,11/02/2015,593,1,0,0,0,6443
536962,962,962,7,15/09/2013,0,0,0,0,0,0
516527,898,898,3,16/01/2013,655,1,0,0,0,5186
476371,847,847,1,22/09/2014,812,1,0,0,0,5140
665929,326,326,6,06/12/2014,522,1,0,0,0,6743
484376,512,512,1,23/03/2015,1384,1,0,0,0,5663
14157,871,871,5,28/11/2014,617,1,1,0,0,8983
328050,206,206,5,22/03/2013,800,1,1,0,0,6707
524482,947,947,5,14/03/2014,1015,1,0,0,0,6645
151799,977,977,7,21/06/2015,0,0,0,0,0,0
550670,385,385,6,01/02/2014,716,1,0,0,0,7591
205844,367,367,7,08/06/2014,0,0,0,0,0,0
378653,1097,1097,6,05/07/2014,1912,1,0,0,0,7554
142204,700,700,2,03/03/2015,662,1,1,0,0,5781
218819,237,237,7,15/03/2015,0,0,0,0,0,0
642706,324,324,6,26/10/2013,380,1,0,0,0,2138
116660,1104,1104,7,28/04/2013,0,0,0,0,0,0
709291,17,17,6,28/02/2015,383,1,0,0,0,2820
583149,666,666,2,21/05/2013,580,1,0,0,1,5444
73408,378,378,1,11/03/2013,609,1,0,0,0,3591
149669,520,520,6,22/11/2014,331,1,0,0,0,3213
175224,1097,1097,1,10/02/2014,2395,1,0,0,0,8679
539853,441,441,1,09/12/2013,614,1,0,0,0,5060
588254,330,330,3,31/12/2014,338,1,0,0,1,2855
175870,923,923,2,01/04/2014,670,1,1,0,0,5681
582204,130,130,4,23/07/2015,522,1,0,0,0,5161
544817,800,800,7,17/03/2013,0,0,0,0,0,0
423337,792,792,5,30/08/2013,799,1,1,0,1,8634
574225,672,672,3,10/07/2013,1231,1,0,0,0,6540
538683,167,167,4,29/01/2015,1069,1,1,0,0,9753
163882,587,587,4,16/04/2015,728,1,1,0,0,10139
365296,1068,1068,6,09/02/2013,312,1,0,0,0,4373
682454,762,762,1,27/07/2015,572,1,1,0,0,6893
365438,148,148,7,08/06/2014,0,0,0,0,0,0
60740,996,996,2,08/07/2014,628,1,0,0,0,5288
133790,625,625,6,14/09/2013,382,1,0,0,0,4081
700517,325,325,3,03/04/2013,612,1,0,0,1,5598
283826,760,760,3,08/05/2013,1351,1,0,0,0,7659
645124,609,609,4,27/11/2014,582,1,1,0,0,6192
226423,644,644,7,10/05/2015,0,0,0,0,0,0
157097,544,544,7,14/12/2014,0,0,0,0,0,0
364529,160,160,7,29/06/2014,0,0,0,0,0,0
645064,287,287,3,07/01/2015,909,1,1,0,0,9555
600232,217,217,4,12/12/2013,638,1,0,0,0,4192
436862,958,958,1,20/05/2013,0,0,0,a,0,0
397080,164,164,6,10/08/2013,378,1,0,0,0,3420
385969,307,307,7,18/05/2014,0,0,0,0,0,0
254378,275,275,6,07/02/2015,731,1,0,0,0,7520
681400,204,204,2,12/03/2013,518,1,0,0,0,4509
111587,653,653,3,18/02/2015,487,1,1,0,0,5821
194749,667,667,1,24/02/2014,699,1,0,0,0,7021
312810,1038,1038,6,06/06/2015,555,1,0,0,0,6006
435460,832,832,5,19/04/2013,555,1,0,0,0,6057
355871,123,123,3,08/07/2015,1056,1,0,0,0,8689
573803,323,323,4,21/03/2013,554,1,1,0,1,6582
479940,760,760,3,17/09/2014,1223,1,1,0,0,7045
443651,587,587,1,17/03/2014,819,1,1,0,0,11258
128173,546,546,1,05/05/2014,2066,1,1,0,0,19964
626666,1037,1037,4,09/04/2015,863,1,0,0,1,6142
561265,1023,1023,7,21/12/2014,0,0,0,0,0,0
648589,1024,1024,3,11/03/2015,641,1,0,0,0,4576
423938,729,729,1,10/03/2014,995,1,0,0,0,8774
674517,922,922,4,06/06/2013,662,1,1,0,0,6537
273844,624,624,4,02/10/2014,881,1,1,0,0,9327
140709,372,372,2,20/08/2013,610,1,0,0,1,6097
545390,551,551,3,17/04/2013,795,1,0,0,0,4400
136905,675,675,7,06/01/2013,0,0,0,0,0,0
480583,961,961,6,08/03/2014,668,1,0,0,0,5633
348332,22,22,4,23/01/2014,539,1,1,0,0,5045
442362,143,143,3,11/09/2013,595,1,1,0,0,6438
424825,1066,1066,3,15/05/2013,1053,1,1,0,0,10564
298938,584,584,1,15/09/2014,482,1,1,0,0,5794
144224,469,469,3,11/03/2015,1192,1,0,0,0,8814
304343,488,488,1,11/03/2013,347,1,0,0,0,3031
218706,65,65,2,22/01/2013,489,1,1,0,0,5645
24386,1001,1001,7,31/03/2013,0,0,0,0,0,0
446728,1110,1110,3,05/06/2013,475,1,1,0,0,3981
657201,878,878,2,19/02/2013,825,1,1,0,0,9292
584357,327,327,6,23/11/2013,909,1,0,0,0,7621
426508,1051,1051,7,27/10/2013,0,0,0,0,0,0
102733,237,237,5,06/06/2014,646,1,1,0,0,5547
575035,790,790,3,01/04/2015,850,1,1,0,1,10674
523203,190,190,6,14/12/2013,635,1,0,0,0,7396
118832,244,244,6,31/05/2014,524,1,0,0,0,4735
220834,355,355,1,18/05/2015,1271,1,1,0,0,11173
277843,1045,1045,3,30/10/2013,920,1,0,0,0,7369
659598,752,752,5,16/05/2014,415,1,0,0,0,4128
41707,965,965,7,09/06/2013,0,0,0,0,0,0
92711,492,492,1,08/06/2015,1002,1,0,0,0,6534
453363,1023,1023,1,20/10/2014,707,1,1,0,1,7147
45649,441,441,7,19/01/2014,0,0,0,0,0,0
319188,487,487,5,27/03/2015,689,1,0,0,0,7329
